id;codigo;descripcion;tipo;acabado;numero;vs;proveedor;longitud;ancho;alto;necesarias;stock;faltan;ped_min;emba;pedido;importe;qr;nombre;tipo_material;unidad;stock_actual;stock_minimo;ubicacion;imagen_referencia
124;564.012.145;Hoja Z60 Euro-Design 60 Mar-Tit/Tit Pres. 5,8 m.;Hoja;Mar-Tit/Tit;;;;5.8;;;0;;0;0;;;0;QR-564.012.145;Material importado;Euro-Design 60;unidad;;0;;
125;564.012.151;Hoja Z60 Euro-Design 60 Bco-Bco/Tit Pres. 5,8 m.;Hoja;Bco-Bco/Tit;;;;5.8;;;0;;0;0;;;0;QR-564.012.151;Material importado;Euro-Design 60;unidad;;0;;
126;564.012.149;Hoja Z60 Euro-Design 60 Bco-Tit/Bco Pres. 5,8 m.;Hoja;Bco-Tit/Bco;;;;5.8;;;0;;0;0;;;0;QR-564.012.149;Material importado;Euro-Design 60;unidad;;0;;
127;564.012.211;Hoja Z60 Euro-Design 60 Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-564.012.211;Material importado;Aluminio;unidad;;0;;
128;564.012.212;Hoja Z60 Euro-Design 60 Bco-Bco/Ant M Pres. 5,8m.;Hoja;Bco-Bco/Ant;;;;5.8;;;0;;0;0;;;0;QR-564.012.212;Material importado;Aluminio;unidad;;0;;
129;564.012.213;Hoja Z60 Euro-Design 60 Bco-Ant M/Bco Pres. 5,8m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-564.012.213;Material importado;Aluminio;unidad;;0;;
130;564.012.214;Hoja Z60 Euro-Design 60 Mar-Black S/Black S Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-564.012.214;Material importado;Aluminio;unidad;;0;;
131;564.012.215;Hoja Z60 Euro-Design 60 Bco-Bco/Black S Pres. 5,8m.;Hoja;Bco-Bco/Black;;;;5.8;;;0;;0;0;;;0;QR-564.012.215;Material importado;Aluminio;unidad;;0;;
132;564.012.216;Hoja Z60 Euro-Design 60 Bco-Black S/Bco Pres. 5,8m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-564.012.216;Material importado;Aluminio;unidad;;0;;
133;564.012.207;Hoja Z60 Euro-Design 60 Mar-Nut/Nut Pres. 5,8 m.;Hoja;Mar-Nut/Nut;;;;5.8;;;0;;0;0;;;0;QR-564.012.207;Material importado;Aluminio;unidad;;0;;
134;564.012.206;Hoja Z60 Euro-Design 60 Bco-Bco/Nut Pres. 5,8m.;Hoja;Bco-Bco/Nut;;;;5.8;;;0;;0;0;;;0;QR-564.012.206;Material importado;Aluminio;unidad;;0;;
135;564.012.218;Hoja Z60 Euro-Design 60 Bco-Nut/Bco Pres. 5,8m.;Hoja;Bco-Nut/Bco;;;;5.8;;;0;;0;0;;;0;QR-564.012.218;Material importado;Aluminio;unidad;;0;;
136;564.012.208;Hoja Z60 Euro-Design 60 Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;Mar-Qrz/Qrz;;;;5.8;;;0;;0;0;;;0;QR-564.012.208;Material importado;Aluminio;unidad;;0;;
137;564.012.209;Hoja Z60 Euro-Design 60 Bco-Bco/Qrz Pres. 5,8m.;Hoja;Bco-Bco/Qrz;;;;5.8;;;0;;0;0;;;0;QR-564.012.209;Material importado;Aluminio;unidad;;0;;
138;564.012.210;Hoja Z60 Euro-Design 60 Bco-Qrz/Bco Pres. 5,8m.;Hoja;Bco-Qrz/Bco;;;;5.8;;;0;;0;0;;;0;QR-564.012.210;Material importado;Aluminio;unidad;;0;;
139;500.393.100;Hoja T79 Apert. exterior Euro-Design 60 Blanco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-500.393.100;Material importado;Euro-Design 60;unidad;;0;;
140;510.393.002;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Rob/Rob Pres. 5,8 m;Hoja;Mar-Rob/Rob;;;;5.8;;;0;;0;0;;;0;QR-510.393.002;Material importado;Aluminio;unidad;;0;;
141;510.393.010;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Rob Pres. 5,8 m.;Hoja;Bco-Bco/Rob;;;;5.8;;;0;;0;0;;;0;QR-510.393.010;Material importado;Aluminio;unidad;;0;;
142;510.393.011;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Rob/Bco Pres. 5,8 m.;Hoja;Bco-Rob/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.011;Material importado;Aluminio;unidad;;0;;
143;510.393.056;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.056;Material importado;Aluminio;unidad;;0;;
144;510.393.057;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Ant L Pres. 5,8 m.;Hoja;Bco-Bco/Ant;;;;5.8;;;0;;0;0;;;0;QR-510.393.057;Material importado;Aluminio;unidad;;0;;
145;510.393.058;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Ant L/Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.058;Material importado;Aluminio;unidad;;0;;
146;510.393.348;Hoja T79 Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.348;Material importado;Aluminio;unidad;;0;;
147;510.393.016;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow Pres. 5,8 m.;Hoja;Bco-Bco/B;;;;5.8;;;0;;0;0;;;0;QR-510.393.016;Material importado;Aluminio;unidad;;0;;
148;510.393.017;Hoja T79 Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.017;Material importado;Aluminio;unidad;;0;;
149;510.393.267;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Nog/Nog Pres. 5,8 m.;Hoja;Mar-Nog/Nog;;;;5.8;;;0;;0;0;;;0;QR-510.393.267;Material importado;Aluminio;unidad;;0;;
150;510.393.337;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Nog Pres. 6 m.;Hoja;Bco-Bco/Nog;;;;6.0;;;0;;0;0;;;0;QR-510.393.337;Material importado;Aluminio;unidad;;0;;
151;510.393.018;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Nog/Bco Pres. 5,8 m.;Hoja;Bco-Nog/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.018;Material importado;Aluminio;unidad;;0;;
152;510.393.005;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Win/Win Pres. 5,8 m.;Hoja;Mar-Win/Win;;;;5.8;;;0;;0;0;;;0;QR-510.393.005;Material importado;Aluminio;unidad;;0;;
153;510.393.022;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Win Pres. 5,8 m.;Hoja;Bco-Bco/Win;;;;5.8;;;0;;0;0;;;0;QR-510.393.022;Material importado;Aluminio;unidad;;0;;
154;510.393.023;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Win/Bco Pres. 5,8 m.;Hoja;Bco-Win/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.023;Material importado;Aluminio;unidad;;0;;
155;510.393.264;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Mon/Mon Pres. 5,8 m.;Hoja;Mar-Mon/Mon;;;;5.8;;;0;;0;0;;;0;QR-510.393.264;Material importado;Aluminio;unidad;;0;;
156;510.393.024;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Mon Pres. 5,8 m.;Hoja;Bco-Bco/Mon;;;;5.8;;;0;;0;0;;;0;QR-510.393.024;Material importado;Aluminio;unidad;;0;;
157;510.393.025;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Mon/Bco Pres. 5,8 m.;Hoja;Bco-Mon/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.025;Material importado;Aluminio;unidad;;0;;
158;510.393.006;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.006;Material importado;Aluminio;unidad;;0;;
159;510.393.026;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Negro M. Pres. 5,8 m.;Hoja;Bco-Bco/Negro;;;;5.8;;;0;;0;0;;;0;QR-510.393.026;Material importado;Aluminio;unidad;;0;;
160;510.393.028;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Negro M./Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.028;Material importado;Aluminio;unidad;;0;;
161;510.393.007;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Turn/Turn Pres. 5,8 m.;Hoja;Mar-Turn/Turn;;;;5.8;;;0;;0;0;;;0;QR-510.393.007;Material importado;Aluminio;unidad;;0;;
162;510.393.029;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Turn Pres. 5,8 m.;Hoja;Bco-Bco/Turn;;;;5.8;;;0;;0;0;;;0;QR-510.393.029;Material importado;Aluminio;unidad;;0;;
163;510.393.030;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Turn/Bco Pres. 5,8 m.;Hoja;Bco-Turn/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.030;Material importado;Aluminio;unidad;;0;;
164;510.393.031;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.031;Material importado;Aluminio;unidad;;0;;
165;510.393.032;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja;Bco-Bco/Sheff;;;;5.8;;;0;;0;0;;;0;QR-510.393.032;Material importado;Aluminio;unidad;;0;;
166;510.393.033;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.033;Material importado;Aluminio;unidad;;0;;
167;510.393.008;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Hab/Hab Pres. 5,8 m.;Hoja;Mar-Hab/Hab;;;;5.8;;;0;;0;0;;;0;QR-510.393.008;Material importado;Aluminio;unidad;;0;;
168;510.393.034;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Hab Pres. 5,8 m.;Hoja;Bco-Bco/Hab;;;;5.8;;;0;;0;0;;;0;QR-510.393.034;Material importado;Aluminio;unidad;;0;;
169;510.393.035;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Hab/Bco Pres. 5,8 m.;Hoja;Bco-Hab/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.035;Material importado;Aluminio;unidad;;0;;
170;510.393.009;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Tit/Tit Pres. 5,8 m.;Hoja;Mar-Tit/Tit;;;;5.8;;;0;;0;0;;;0;QR-510.393.009;Material importado;Aluminio;unidad;;0;;
171;510.393.036;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Tit Pres. 5,8 m.;Hoja;Bco-Bco/Tit;;;;5.8;;;0;;0;0;;;0;QR-510.393.036;Material importado;Aluminio;unidad;;0;;
172;510.393.038;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Tit/Bco Pres. 5,8 m.;Hoja;Bco-Tit/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.038;Material importado;Aluminio;unidad;;0;;
173;510.393.049;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.049;Material importado;Aluminio;unidad;;0;;
174;510.393.050;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Ant M Pres. 5,8 m.;Hoja;Bco-Bco/Ant;;;;5.8;;;0;;0;0;;;0;QR-510.393.050;Material importado;Aluminio;unidad;;0;;
175;510.393.052;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Ant M/Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.052;Material importado;Aluminio;unidad;;0;;
176;510.393.053;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Black S/Black S Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.053;Material importado;Aluminio;unidad;;0;;
177;510.393.054;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Black S Pres. 5,8 m.;Hoja;Bco-Bco/Black;;;;5.8;;;0;;0;0;;;0;QR-510.393.054;Material importado;Aluminio;unidad;;0;;
178;510.393.055;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Black S/Bco Pres. 5,8 m.;Hoja;;;;;5.8;;;0;;0;0;;;0;QR-510.393.055;Material importado;Aluminio;unidad;;0;;
179;510.393.042;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Nut/Nut Pres. 5,8 m.;Hoja;Mar-Nut/Nut;;;;5.8;;;0;;0;0;;;0;QR-510.393.042;Material importado;Aluminio;unidad;;0;;
180;510.393.043;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Nut Pres. 5,8 m.;Hoja;Bco-Bco/Nut;;;;5.8;;;0;;0;0;;;0;QR-510.393.043;Material importado;Aluminio;unidad;;0;;
181;510.393.044;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Nut/Bco Pres. 5,8 m.;Hoja;Bco-Nut/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.044;Material importado;Aluminio;unidad;;0;;
182;510.393.045;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;Mar-Qrz/Qrz;;;;5.8;;;0;;0;0;;;0;QR-510.393.045;Material importado;Aluminio;unidad;;0;;
183;510.393.047;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Qrz Pres. 5,8 m.;Hoja;Bco-Bco/Qrz;;;;5.8;;;0;;0;0;;;0;QR-510.393.047;Material importado;Aluminio;unidad;;0;;
184;510.393.048;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Qrz/Bco Pres. 5,8 m.;Hoja;Bco-Qrz/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.393.048;Material importado;Aluminio;unidad;;0;;
185;554.281.476;Hoja Z74 Euro-Design 60 Blanco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-554.281.476;Material importado;Euro-Design 60;unidad;;0;;
186;564.081.790;Hoja Z74 Euro-Design 60 Mar-Rob/Rob Pres. 6 m.;Hoja;Mar-Rob/Rob;;;;6.0;;;0;;0;0;;;0;QR-564.081.790;Material importado;Euro-Design 60;unidad;;0;;
187;564.081.270;Hoja Z74 Euro-Design 60 Bco-Bco/Rob Pres. 6 m.;Hoja;Bco-Bco/Rob;;;;6.0;;;0;;0;0;;;0;QR-564.081.270;Material importado;Euro-Design 60;unidad;;0;;
188;564.081.269;Hoja Z74 Euro-Design 60 Bco-Rob/Bco Pres. 6 m.;Hoja;Bco-Rob/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.269;Material importado;Euro-Design 60;unidad;;0;;
189;564.081.271;Hoja Z74 Euro-Design 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.271;Material importado;Euro-Design 60;unidad;;0;;
190;564.081.279;Hoja Z74 Euro-Design 60 Bco-Bco/Ant L Pres. 6 m.;Hoja;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-564.081.279;Material importado;Euro-Design 60;unidad;;0;;
191;564.081.278;Hoja Z74 Euro-Design 60 Bco-Ant L/Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.278;Material importado;Euro-Design 60;unidad;;0;;
192;564.081.257;Hoja Z74 Euro-Design 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.257;Material importado;Euro-Design 60;unidad;;0;;
193;564.081.264;Hoja Z74 Euro-Design 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja;Bco-Bco/B;;;;6.0;;;0;;0;0;;;0;QR-564.081.264;Material importado;Euro-Design 60;unidad;;0;;
194;564.081.258;Hoja Z74 Euro-Design 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.258;Material importado;Euro-Design 60;unidad;;0;;
195;564.081.265;Hoja Z74 Euro-Design 60 Mar-Nog/Nog Pres. 6 m.;Hoja;Mar-Nog/Nog;;;;6.0;;;0;;0;0;;;0;QR-564.081.265;Material importado;Euro-Design 60;unidad;;0;;
196;564.081.267;Hoja Z74 Euro-Design 60 Bco-Bco/Nog Pres. 6 m.;Hoja;Bco-Bco/Nog;;;;6.0;;;0;;0;0;;;0;QR-564.081.267;Material importado;Euro-Design 60;unidad;;0;;
197;564.081.266;Hoja Z74 Euro-Design 60 Bco-Nog/Bco Pres. 6 m.;Hoja;Bco-Nog/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.266;Material importado;Euro-Design 60;unidad;;0;;
198;564.081.295;Hoja Z74 Euro-Design 60 Mar-Win/WIn Pres. 6 m.;Hoja;Mar-Win/WIn;;;;6.0;;;0;;0;0;;;0;QR-564.081.295;Material importado;Euro-Design 60;unidad;;0;;
199;564.081.256;Hoja Z74 Euro-Design 60 Bco-Bco/Win Pres. 6 m.;Hoja;Bco-Bco/Win;;;;6.0;;;0;;0;0;;;0;QR-564.081.256;Material importado;Euro-Design 60;unidad;;0;;
200;564.081.249;Hoja Z74 Euro-Design 60 Bco-Win/Bco Pres. 6 m.;Hoja;Bco-Win/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.249;Material importado;Euro-Design 60;unidad;;0;;
201;564.081.195;Hoja Z74 Euro-Design 60 Mar-Mon/Mon Pres. 6 m.;Hoja;Mar-Mon/Mon;;;;6.0;;;0;;0;0;;;0;QR-564.081.195;Material importado;Euro-Design 60;unidad;;0;;
202;564.081.193;Hoja Z74 Euro-Design 60 Bco-Bco/Mon Pres. 6 m.;Hoja;Bco-Bco/Mon;;;;6.0;;;0;;0;0;;;0;QR-564.081.193;Material importado;Euro-Design 60;unidad;;0;;
203;564.081.194;Hoja Z74 Euro-Design 60 Bco-Mon/Bco Pres. 6 m.;Hoja;Bco-Mon/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.194;Material importado;Euro-Design 60;unidad;;0;;
204;564.081.209;Hoja Z74 Euro-Design 60 Mar-Negro M./Negro M. Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.209;Material importado;Euro-Design 60;unidad;;0;;
205;564.081.210;Hoja Z74 Euro-Design 60 Bco-Bco/Negro M. Pres. 6 m.;Hoja;Bco-Bco/Negro;;;;6.0;;;0;;0;0;;;0;QR-564.081.210;Material importado;Euro-Design 60;unidad;;0;;
206;564.081.214;Hoja Z74 Euro-Design 60 Bco-Negro M./Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.214;Material importado;Euro-Design 60;unidad;;0;;
207;564.081.229;Hoja Z74 Euro-Design 60 Mar-Turn/Turn Pres 6  m.;Hoja;Mar-Turn/Turn;;;;6.0;;;0;;0;0;;;0;QR-564.081.229;Material importado;Euro-Design 60;unidad;;0;;
208;564.081.230;Hoja Z74 Euro-Design 60 Bco-Bco/Turn Pres. 6 m.;Hoja;Bco-Bco/Turn;;;;6.0;;;0;;0;0;;;0;QR-564.081.230;Material importado;Euro-Design 60;unidad;;0;;
209;564.081.234;Hoja Z74 Euro-Design 60 Bco-Turn/Bco Pres. 6 m.;Hoja;Bco-Turn/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.234;Material importado;Euro-Design 60;unidad;;0;;
210;564.081.235;Hoja Z74 Euro-Design 60 Bco-Sheff A./Sheff A. Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.235;Material importado;Euro-Design 60;unidad;;0;;
211;564.081.227;Hoja Z74 Euro-Design 60 Bco-Bco/Sheff A. Pres. 6 m.;Hoja;Bco-Bco/Sheff;;;;6.0;;;0;;0;0;;;0;QR-564.081.227;Material importado;Euro-Design 60;unidad;;0;;
212;564.081.228;Hoja Z74 Euro-Design 60 Bco-Sheff A./Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.228;Material importado;Euro-Design 60;unidad;;0;;
213;564.081.239;Hoja Z74 Euro-Design 60 Mar-Hab/Hab Pres. 6 m.;Hoja;Mar-Hab/Hab;;;;6.0;;;0;;0;0;;;0;QR-564.081.239;Material importado;Euro-Design 60;unidad;;0;;
214;564.081.245;Hoja Z74 Euro-Design 60 Bco-Bco/Hab Pres. 6 m.;Hoja;Bco-Bco/Hab;;;;6.0;;;0;;0;0;;;0;QR-564.081.245;Material importado;Euro-Design 60;unidad;;0;;
215;564.081.244;Hoja Z74 Euro-Design 60 Bco-Hab/Bco Pres. 6 m.;Hoja;Bco-Hab/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.244;Material importado;Euro-Design 60;unidad;;0;;
216;564.081.238;Hoja Z74 Euro-Design 60 Mar-Tit/Tit Pres. 6 m.;Hoja;Mar-Tit/Tit;;;;6.0;;;0;;0;0;;;0;QR-564.081.238;Material importado;Euro-Design 60;unidad;;0;;
217;564.081.242;Hoja Z74 Euro-Design 60 Bco-Bco/Tit Pres. 6 m.;Hoja;Bco-Bco/Tit;;;;6.0;;;0;;0;0;;;0;QR-564.081.242;Material importado;Euro-Design 60;unidad;;0;;
218;564.081.243;Hoja Z74 Euro-Design 60 Bco-Tit/Bco Pres. 6 m.;Hoja;Bco-Tit/Bco;;;;6.0;;;0;;0;0;;;0;QR-564.081.243;Material importado;Euro-Design 60;unidad;;0;;
219;564.081.310;Hoja Z74 Euro-Design60 Mar-Ant M/Ant M Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.310;Material importado;Aluminio;unidad;;0;;
220;564.081.313;Hoja Z74 Euro-Design 60 Bco-Bco/Ant M Pres. 6 m.;Hoja;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-564.081.313;Material importado;Aluminio;unidad;;0;;
221;564.081.315;Hoja Z74 Euro-Design 60 Bco-Ant M /Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.315;Material importado;Aluminio;unidad;;0;;
222;564.081.316;Hoja Z74 Euro-Design60 Mar-Black S/Black S Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.316;Material importado;Aluminio;unidad;;0;;
223;564.081.317;Hoja Z74 Euro-Design 60 Bco-Bco/Black S Pres. 6 m.;Hoja;Bco-Bco/Black;;;;6.0;;;0;;0;0;;;0;QR-564.081.317;Material importado;Aluminio;unidad;;0;;
224;564.081.318;Hoja Z74 Euro-Design 60 Bco-Black S /Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.318;Material importado;Aluminio;unidad;;0;;
225;564.081.304;Hoja Z74 Euro-Design60 Mar-Nut/Nut Pres. 6 m.;Hoja;Mar-Nut/Nut;;;;6.0;;;0;;0;0;;;0;QR-564.081.304;Material importado;Aluminio;unidad;;0;;
226;564.081.305;Hoja Z74 Euro-Design 60 Bco-Bco/Nut Pres. 6 m.;Hoja;Bco-Bco/Nut;;;;6.0;;;0;;0;0;;;0;QR-564.081.305;Material importado;Aluminio;unidad;;0;;
227;564.081.306;Hoja Z74 Euro-Design 60 Bco-Nut /Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.306;Material importado;Aluminio;unidad;;0;;
228;564.081.307;Hoja Z74 Euro-Design60 Mar-Qrz/Qrz Pres. 6 m.;Hoja;Mar-Qrz/Qrz;;;;6.0;;;0;;0;0;;;0;QR-564.081.307;Material importado;Aluminio;unidad;;0;;
229;564.081.308;Hoja Z74 Euro-Design 60 Bco-Bco/Qrz Pres. 6 m.;Hoja;Bco-Bco/Qrz;;;;6.0;;;0;;0;0;;;0;QR-564.081.308;Material importado;Aluminio;unidad;;0;;
230;564.081.309;Hoja Z74 Euro-Design 60 Bco-Qrz /Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-564.081.309;Material importado;Aluminio;unidad;;0;;
231;541.170.398;Hoja T94 Apert. exterior Euro-Design 60 Blanco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-541.170.398;Material importado;Euro-Design 60;unidad;;0;;
232;541.330.790;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Rob/Rob Pres. 6 m.;Hoja;Mar-Rob/Rob;;;;6.0;;;0;;0;0;;;0;QR-541.330.790;Material importado;Aluminio;unidad;;0;;
233;541.330.194;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Rob Pres. 6 m.;Hoja;Bco-Bco/Rob;;;;6.0;;;0;;0;0;;;0;QR-541.330.194;Material importado;Aluminio;unidad;;0;;
234;541.330.195;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Rob/Bco Pres. 6 m.;Hoja;Bco-Rob/Bco;;;;6.0;;;0;;0;0;;;0;QR-541.330.195;Material importado;Aluminio;unidad;;0;;
235;541.330.200;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-541.330.200;Material importado;Aluminio;unidad;;0;;
236;541.330.201;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Ant L Pres. 6 m.;Hoja;Bco-Bco/Ant;;;;6.0;;;0;;0;0;;;0;QR-541.330.201;Material importado;Aluminio;unidad;;0;;
237;541.330.205;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Ant L/Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-541.330.205;Material importado;Aluminio;unidad;;0;;
238;541.330.196;Hoja T94 Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-541.330.196;Material importado;Aluminio;unidad;;0;;
239;541.330.197;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja;Bco-Bco/B;;;;6.0;;;0;;0;0;;;0;QR-541.330.197;Material importado;Aluminio;unidad;;0;;
240;541.330.199;Hoja T94 Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja;;;;;6.0;;;0;;0;0;;;0;QR-541.330.199;Material importado;Aluminio;unidad;;0;;
241;541.330.190;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Nog/Nog Pres. 6 m.;Hoja;Mar-Nog/Nog;;;;6.0;;;0;;0;0;;;0;QR-541.330.190;Material importado;Aluminio;unidad;;0;;
242;541.330.191;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Nog Pres. 6 m.;Hoja;Bco-Bco/Nog;;;;6.0;;;0;;0;0;;;0;QR-541.330.191;Material importado;Aluminio;unidad;;0;;
243;541.330.192;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Nog/Bco Pres. 6 m.;Hoja;Bco-Nog/Bco;;;;6.0;;;0;;0;0;;;0;QR-541.330.192;Material importado;Aluminio;unidad;;0;;
244;541.330.212;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Win/Win Pres. 6 m.;Hoja;Mar-Win/Win;;;;6.0;;;0;;0;0;;;0;QR-541.330.212;Material importado;Aluminio;unidad;;0;;
