codigo;descripcion;tipo;linea;acabado;color_real;longitud;stock;pedidos
599.385.058;Hoja 1 Euro-Design Slide Bco-Nog/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Nog/Bco;Nogal;5.8;0.0;0.0
599.385.062;Hoja 1 Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Ant L/Ant L;Ant L;5.8;0.0;0.0
599.385.063;Hoja 1 Euro-Design Slide Bco-Bco/Ant L Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Ant L;Ant L;5.8;0.0;0.0
599.385.064;Hoja 1 Euro-Design Slide Bco-Ant L/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Ant L/Bco;Ant L;5.8;0.0;0.0
599.385.053;Hoja 1 Euro-Design Slide Mar-B.Brow/B.Brow Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-B.Brow/B.Brow;Black Brown;5.8;0.0;0.0
599.385.054;Hoja 1 Euro-Design Slide Bco-Bco/B.Brow Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/B.Brow;Black Brown;5.8;0.0;0.0
599.385.055;Hoja 1 Euro-Design Slide Bco-B.Brow/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-B.Brow/Bco;Black Brown;5.8;0.0;0.0
599.385.071;Hoja 1 Euro-Design Slide Mar-Win/Win Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Win/Win;Winchester;5.8;0.0;0.0
599.385.051;Hoja 1 Euro-Design Slide Bco-Bco/Win Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Win;Winchester;5.8;0.0;0.0
599.385.052;Hoja 1 Euro-Design Slide Bco-Win/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Win/Bco;Winchester;5.8;0.0;0.0
599.385.029;Hoja 1 Euro-Design Slide Mar-Mon/Mon Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Mon/Mon;Monument;5.8;0.0;0.0
599.385.027;Hoja 1 Euro-Design Slide Bco-Bco/Mon Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Mon;Monument;5.8;0.0;0.0
599.385.028;Hoja 1 Euro-Design Slide Bco-Mon/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Mon/Bco;Monument;5.8;0.0;0.0
599.385.031;Hoja 1 Euro-Design Slide Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Negro M./Negro M.;Euro-Design Slide Mar-Negro M./Negro M.;5.8;0.0;0.0
599.385.032;Hoja 1 Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Negro M.;Blanco;5.8;0.0;0.0
599.385.033;Hoja 1 Euro-Design Slide Bco-Negro M./Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Negro M./Bco;Blanco;5.8;0.0;0.0
599.385.040;Hoja 1 Euro-Design Slide Mar-Turn/Turn Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Turn/Turn;Turner;5.8;0.0;0.0
599.385.041;Hoja 1 Euro-Design Slide Bco-Bco/Turn Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Turn;Turner;5.8;0.0;0.0
599.385.042;Hoja 1 Euro-Design Slide Bco-Turn/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Turn/Bco;Turner;5.8;0.0;0.0
599.385.043;Hoja 1 Euro-Design Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Sheff A./Sheff A.;Sheffield;5.8;0.0;0.0
599.385.038;Hoja 1 Euro-Design Slide Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Sheff A.;Sheffield;5.8;0.0;0.0
599.385.039;Hoja 1 Euro-Design Slide Bco-Sheff A./Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Sheff A./Bco;Sheffield;5.8;0.0;0.0
599.385.044;Hoja 1 Euro-Design Slide Mar-Hab/Hab Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Hab/Hab;Habano;5.8;0.0;0.0
599.385.048;Hoja 1 Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Hab;Habano;5.8;0.0;0.0
599.385.049;Hoja 1 Euro-Design Slide Bco-Hab/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Hab/Bco;Habano;5.8;0.0;0.0
599.385.045;Hoja 1 Euro-Design Slide Mar-Tit/Tit Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Tit/Tit;Titanium;5.8;0.0;0.0
599.385.046;Hoja 1 Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Tit;Titanium;5.8;0.0;0.0
599.385.047;Hoja 1 Euro-Design Slide Bco-Tit/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Tit/Bco;Titanium;5.8;0.0;0.0
599.385.082;Hoja 1 Euro-Design Slide Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Ant M/Ant M;Ant M;5.8;0.0;0.0
599.385.083;Hoja 1 Euro-Design Slide Bco-Bco/Ant M Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Bco/Ant M;Ant M;5.8;0.0;0.0
599.385.084;Hoja 1 Euro-Design Slide Bco-Ant M/Bco Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Ant M/Bco;Ant M;5.8;0.0;0.0
599.385.085;Hoja 1 Euro-Design Slide Mar-Black S/Black S Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Black S/Black S;Euro-Design Slide Mar-Black S/Black S;5.8;0.0;0.0
599.385.086;Hoja 1 Euro-Design Slide Bco-Bco/Black S Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Bco/Black S;Blanco;5.8;0.0;0.0
599.385.087;Hoja 1 Euro-Design Slide Bco-Black S/Bco Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Black S/Bco;Blanco;5.8;0.0;0.0
599.385.076;Hoja 1 Euro-Design Slide Mar-Nut/Nut Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Nut/Nut;Nutmeg;5.8;0.0;0.0
599.385.077;Hoja 1 Euro-Design Slide Bco-Bco/Nut Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Bco/Nut;Nutmeg;5.8;0.0;0.0
599.385.078;Hoja 1 Euro-Design Slide Bco-Nut/Bco Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Nut/Bco;Nutmeg;5.8;0.0;0.0
599.385.079;Hoja 1 Euro-Design Slide Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Qrz/Qrz;Euro-Design Slide Mar-Qrz/Qrz;5.8;0.0;0.0
599.385.080;Hoja 1 Euro-Design Slide Bco-Bco/Qrz Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Bco/Qrz;Blanco;5.8;0.0;0.0
599.385.081;Hoja 1 Euro-Design Slide Bco-Qrz/Bco Pres. 5,8m.;Hoja;;Euro-Design Slide Bco-Qrz/Bco;Blanco;5.8;0.0;0.0
501.403.100;Hoja 3 Euro-Design Slide Blanco Pres. 5,8 m.;Hoja;;Euro-Design Slide Blanco;Euro-Design Slide Blanco;5.8;0.0;0.0
510.403.236;Hoja 3 Euro-Design Slide Mar-Rob/Rob Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Rob/Rob;Roble;5.8;0.0;0.0
510.403.213;Hoja 3 Euro-Design Slide Bco-Bco/Rob Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Rob;Roble;5.8;0.0;0.0
510.403.214;Hoja 3 Euro-Design Slide Bco-Rob/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Rob/Bco;Roble;5.8;0.0;0.0
510.403.209;Hoja 3 Euro-Design Slide Mar-Nog/Nog Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Nog/Nog;Nogal;5.8;0.0;0.0
510.403.210;Hoja 3 Euro-Design Slide Bco-Bco/Nog Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Nog;Nogal;5.8;0.0;0.0
510.403.211;Hoja 3 Euro-Design Slide Bco-Nog/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Nog/Bco;Nogal;5.8;0.0;0.0
510.403.218;Hoja 3 Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Ant L/Ant L;Ant L;5.8;0.0;0.0
510.403.220;Hoja 3 Euro-Design SlideBco-Bco/Ant L Pres. 5,8 m.;Hoja;;Euro-Design SlideBco-Bco/Ant L;Ant L;5.8;0.0;0.0
510.403.219;Hoja 3 Euro-Design Slide Bco-Ant L/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Ant L/Bco;Ant L;5.8;0.0;0.0
510.403.206;Hoja 3 Euro-Design SlideMar-B.Brow/B.Brow Pres. 5,8 m.;Hoja;;Euro-Design SlideMar-B.Brow/B.Brow;Black Brown;5.8;0.0;0.0
510.403.207;Hoja 3 Euro-Design Slide Bco-Bco/B.Brow Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/B.Brow;Black Brown;5.8;0.0;0.0
510.403.208;Hoja 3 Euro-Design Slide Bco-B.Brow/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-B.Brow/Bco;Black Brown;5.8;0.0;0.0
510.403.237;Hoja 3 Euro-Design Slide Mar-Win/Win Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Win/Win;Winchester;5.8;0.0;0.0
510.403.203;Hoja 3 Euro-Design Slide Bco-Bco/Win Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Win;Winchester;5.8;0.0;0.0
510.403.205;Hoja 3 Euro-Design Slide Bco-Win/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Win/Bco;Winchester;5.8;0.0;0.0
510.403.132;Hoja 3 Euro-Design Slide Mar-Mon/Mon Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Mon/Mon;Monument;5.8;0.0;0.0
510.403.128;Hoja 3 Euro-Design Slide Bco-Bco/Mon Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Mon;Monument;5.8;0.0;0.0
510.403.130;Hoja 3 Euro-Design Slide Bco-Mon/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Mon/Bco;Monument;5.8;0.0;0.0
510.403.145;Hoja 3 Euro-Design Slide Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Negro M./Negro M.;Euro-Design Slide Mar-Negro M./Negro M.;5.8;0.0;0.0
510.403.147;Hoja 3 Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Negro M.;Blanco;5.8;0.0;0.0
510.403.148;Hoja 3 Euro-Design Slide Bco-Negro M./Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Negro M./Bco;Blanco;5.8;0.0;0.0
510.403.178;Hoja 3 Euro-Design Slide Mar-Turn/Turn Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Turn/Turn;Turner;5.8;0.0;0.0
510.403.180;Hoja 3 Euro-Design Slide Bco-Bco/Turn Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Turn;Turner;5.8;0.0;0.0
510.403.182;Hoja 3 Euro-Design Slide Bco-Turn/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Turn/Bco;Turner;5.8;0.0;0.0
510.403.184;Hoja 3 Euro-Design Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Sheff A./Sheff A.;Sheffield;5.8;0.0;0.0
510.403.176;Hoja 3 Euro-Design Slide Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Sheff A.;Sheffield;5.8;0.0;0.0
510.403.177;Hoja 3 Euro-Design Slide Bco-Sheff A./Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Sheff A./Bco;Sheffield;5.8;0.0;0.0
510.403.188;Hoja 3 Euro-Design Slide Mar-Hab/Hab Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Hab/Hab;Habano;5.8;0.0;0.0
510.403.195;Hoja 3 Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Hab;Habano;5.8;0.0;0.0
510.403.194;Hoja 3 Euro-Design Slide Bco-Hab/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Hab/Bco;Habano;5.8;0.0;0.0
510.403.190;Hoja 3 Euro-Design Slide Mar-Tit/Tit Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Tit/Tit;Titanium;5.8;0.0;0.0
510.403.191;Hoja 3 Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Tit;Titanium;5.8;0.0;0.0
510.403.192;Hoja 3 Euro-Design Slide Bco-Tit/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Tit/Bco;Titanium;5.8;0.0;0.0
510.403.262;Hoja 3 Euro-Design Slide Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Ant M/Ant M;Ant M;5.8;0.0;0.0
510.403.263;Hoja 3 Euro-Design Slide Bco-Bco/Ant M Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Ant M;Ant M;5.8;0.0;0.0
510.403.265;Hoja 3 Euro-Design Slide Bco-Ant M/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Ant M/Bco;Ant M;5.8;0.0;0.0
510.403.266;Hoja 3 Euro-Design Slide Mar-Black S/Black S Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Black S/Black S;Euro-Design Slide Mar-Black S/Black S;5.8;0.0;0.0
510.403.271;Hoja 3 Euro-Design Slide Bco-Bco/Black S Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Black S;Blanco;5.8;0.0;0.0
510.403.272;Hoja 3 Euro-Design Slide Bco-Black S/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Black S/Bco;Blanco;5.8;0.0;0.0
510.403.253;Hoja 3 Euro-Design Slide Mar-Nut/Nut Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Nut/Nut;Nutmeg;5.8;0.0;0.0
510.403.254;Hoja 3 Euro-Design Slide Bco-Bco/Nut Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Nut;Nutmeg;5.8;0.0;0.0
510.403.255;Hoja 3 Euro-Design Slide Bco-Nut/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Nut/Bco;Nutmeg;5.8;0.0;0.0
510.403.259;Hoja 3 Euro-Design Slide Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;;Euro-Design Slide Mar-Qrz/Qrz;Euro-Design Slide Mar-Qrz/Qrz;5.8;0.0;0.0
510.403.260;Hoja 3 Euro-Design Slide Bco-Bco/Qrz Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Bco/Qrz;Blanco;5.8;0.0;0.0
510.403.261;Hoja 3 Euro-Design Slide Bco-Qrz/Bco Pres. 5,8 m.;Hoja;;Euro-Design Slide Bco-Qrz/Bco;Blanco;5.8;0.0;0.0
561.213.003;Tapa remate central 7 High-Design Slide Blanco Pres. 6 m.;Tapa remate central;;High-Design Slide Blanco;High-Design Slide Blanco;6;0.0;0.0
571.213.049;Tapa remate central 7 High-Design Slide  Bco-Win Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Win;Winchester;6;0.0;0.0
571.213.037;Tapa remate central 7 High-Design Slide  Bco-Tit Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Tit;Titanium;6;0.0;0.0
571.213.052;Tapa remate central 7 High-Design Slide  Bco-Rob Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Rob;Roble;6;0.0;0.0
571.213.050;Tapa remate central 7 High-Design Slide  Bco-Nog Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Nog;Nogal;6;0.0;0.0
571.213.008;Tapa remate central 7 High-Design Slide  Bco-Negro M. Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Negro M.;Blanco;6;0.0;0.0
571.213.006;Tapa remate central 7 High-Design Slide  Bco-Mon Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Mon;Monument;6;0.0;0.0
571.213.038;Tapa remate central 7 High-Design Slide  Bco-Hab Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Hab;Habano;6;0.0;0.0
571.213.053;Tapa remate central 7 High-Design Slide  Bco-B.Brow Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-B.Brow;Black Brown;6;0.0;0.0
571.213.054;Tapa remate central 7 High-Design Slide  Bco-Ant L Pres. 6 m.;Tapa remate central;;High-Design Slide  Bco-Ant L;Ant L;6;0.0;0.0
571.213.028;Tapa remate central 7 High Design Slide Bco-Turn Pres. 6 m.;Tapa remate central;;High Design Slide Bco-Turn;Turner;6;0.0;0.0
571.213.027;Tapa remate central 7 High Design Slide Bco-Sheff A. Pres. 6 m.;Tapa remate central;;High Design Slide Bco-Sheff A.;Sheffield;6;0.0;0.0
500.333.100;Remate central mosquitero (PVC) Euro-Design Slide Blanco Pres. 5,8 m.;Remate central mosquitero (PVC) Euro-Design Slide Blanco Pres.;;;;5.8;0.0;0.0
510.463.025;Remate central 7 High-Design Slide Mar-Turn Pres. 5,8 m.;Remate central;;High-Design Slide Mar-Turn;Turner;5.8;0.0;0.0
510.463.035;Remate central 7 High-Design Slide Mar-Nog Pres. 5,8 m.;Remate central;;High-Design Slide Mar-Nog;Nogal;5.8;0.0;0.0
510.053.013;Remate central 1 Euro-Design Slide Mar-Turn Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Turn;Turner;5.8;0.0;0.0
510.053.014;Remate central 1 Euro-Design Slide Bco-Turn Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Turn;Turner;5.8;0.0;0.0
510.053.012;Remate central 1 Euro-Design Slide Bco-Sheff A. Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Sheff A.;Sheffield;5.8;0.0;0.0
510.463.043;Remate central 7 High-Design Slide Mar-Ant L Pres. 5,8 m.;Remate central;;High-Design Slide Mar-Ant L;Ant L;5.8;0.0;0.0
510.463.040;Remate central 7 High-Design Slide Mar- B.Brow Pres. 5,8 m.;Remate central;;High-Design Slide Mar- B.Brow;Black Brown;5.8;0.0;0.0
500.463.100;Remate central 7 High-Design Slide Blanco Pres. 5,8 m.;Remate central;;High-Design Slide Blanco;High-Design Slide Blanco;5.8;0.0;0.0
510.463.033;Remate central 7 High-Design Slide Bco-Win Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Win;Winchester;5.8;0.0;0.0
510.463.026;Remate central 7 High-Design Slide Bco-Turn Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Turn;Turner;5.8;0.0;0.0
510.053.088;Remate central 1 Euro-Design Slide Mar-Ant M Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Ant M;Ant M;5.8;0.0;0.0
510.463.032;Remate central 7 High-Design Slide Bco-Tit Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Tit;Titanium;5.8;0.0;0.0
510.053.090;Remate central 1 Euro-Design Slide Mar-Black S Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Black S;Euro-Design Slide Mar-Black S;5.8;0.0;0.0
510.463.037;Remate central 7 High-Design Slide Bco-Rob Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Rob;Roble;5.8;0.0;0.0
510.053.083;Remate central 1 Euro-Design Slide Mar-Nut Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Nut;Nutmeg;5.8;0.0;0.0
510.463.036;Remate central 7 High-Design Slide Bco-Nog Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Nog;Nogal;5.8;0.0;0.0
510.053.086;Remate central 1 Euro-Design Slide Mar-Qrz Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Qrz;Euro-Design Slide Mar-Qrz;5.8;0.0;0.0
510.463.019;Remate central 7 High-Design Slide Bco-Negro M. Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Negro M.;Blanco;5.8;0.0;0.0
510.463.014;Remate central 7 High-Design Slide Bco-Mon Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Mon;Monument;5.8;0.0;0.0
510.463.030;Remate central 7 High-Design Slide Bco-Hab Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Hab;Habano;5.8;0.0;0.0
510.463.039;Remate central 7 High-Design Slide Bco-B.Brow Pres. 5,8 m.;Remate central;;High-Design Slide Bco-B.Brow;Black Brown;5.8;0.0;0.0
510.463.042;Remate central 7 High-Design Slide Bco-Ant L Pres. 5,8 m.;Remate central;;High-Design Slide Bco-Ant L;Ant L;5.8;0.0;0.0
510.463.024;Remate central 7 High Design Slide Bco-Sheff A. Pres. 5,8 m.;Remate central;;High Design Slide Bco-Sheff A.;Sheffield;5.8;0.0;0.0
557.036.308;Remate central 4 EDS y HDS Marron Pres. 5,8 m.;Remate central;;EDS y HDS Marron;EDS y HDS Marron;5.8;0.0;0.0
557.036.302;Remate central 4 EDS y HDS Blanco Pres. 5,8 m.;Remate central;;EDS y HDS Blanco;EDS y HDS Blanco;5.8;0.0;0.0
326.211.001;Remate central 3 (Aluminio) EX Exelis Slide Blanco Pres. 4,8 m.- PRECIO NETO;Remate central;;;;4.8;0.0;0.0
221.841.001;Remate central 3 (Aluminio) Euro-Design Slide Blanco Pres. 4,8 m.;Remate central;;;;4.8;0.0;0.0
221.841.002;Remate central 3 (Aluminio) Euro-Design Slide Aluminio Pres. 4,8 m.;Remate central;;;;4.8;0.0;0.0
500.725.001;Remate central 2 EX Exelis Slide Blanco Pres. 5,8 m.- PRECIO NETO;Remate central;;EX Exelis Slide Blanco;EX Exelis Slide Blanco;5.8;0.0;0.0
510.063.236;Remate central 2 Euro-Design Slide Mar-Win Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Win;Winchester;5.8;0.0;0.0
510.063.185;Remate central 2 Euro-Design Slide Mar-Tit Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Tit;Titanium;5.8;0.0;0.0
510.063.233;Remate central 2 Euro-Design Slide Mar-Rob Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Rob;Roble;5.8;0.0;0.0
510.063.176;Remate central 2 Euro-Design Slide Mar-Turn Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Turn;Turner;5.8;0.0;0.0
510.063.177;Remate central 2 Euro-Design Slide Bco-Turn Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Turn;Turner;5.8;0.0;0.0
510.063.203;Remate central 2 Euro-Design Slide Mar-Nog Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Nog;Nogal;5.8;0.0;0.0
510.063.149;Remate central 2 Euro-Design Slide Mar-Negro M. Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Negro M.;Euro-Design Slide Mar-Negro M.;5.8;0.0;0.0
510.063.130;Remate central 2 Euro-Design Slide Mar-Mon Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Mon;Monument;5.8;0.0;0.0
510.063.184;Remate central 2 Euro-Design Slide Mar-Hab Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Hab;Habano;5.8;0.0;0.0
510.063.199;Remate central 2 Euro-Design Slide Mar-B.Brow Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-B.Brow;Black Brown;5.8;0.0;0.0
510.063.209;Remate central 2 Euro-Design Slide Mar-Ant L Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Ant L;Ant L;5.8;0.0;0.0
510.063.255;Remate central 2 Euro-Design Slide Mar-Ant M Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Ant M;Ant M;5.8;0.0;0.0
500.063.100;Remate central 2 Euro-Design Slide Blanco Pres. 5,8 m.;Remate central;;Euro-Design Slide Blanco;Euro-Design Slide Blanco;5.8;0.0;0.0
510.063.258;Remate central 2 Euro-Design Slide Mar-Black S Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Black S;Euro-Design Slide Mar-Black S;5.8;0.0;0.0
510.063.195;Remate central 2 Euro-Design Slide Bco-Win Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Win;Winchester;5.8;0.0;0.0
510.063.247;Remate central 2 Euro-Design Slide Mar-Nut Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Nut;Nutmeg;5.8;0.0;0.0
510.063.186;Remate central 2 Euro-Design Slide Bco-Tit Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Tit;Titanium;5.8;0.0;0.0
510.063.253;Remate central 2 Euro-Design Slide Mar-Qrz Pres. 5,8 m.;Remate central;;Euro-Design Slide Mar-Qrz;Euro-Design Slide Mar-Qrz;5.8;0.0;0.0
510.063.174;Remate central 2 Euro-Design Slide Bco-Sheff A. Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Sheff A.;Sheffield;5.8;0.0;0.0
510.063.206;Remate central 2 Euro-Design Slide Bco-Rob Pres. 5,8 m.;Remate central;;Euro-Design Slide Bco-Rob;Roble;5.8;0.0;0.0
510.063.254;Remate central 2 Euro-Design Slide Bco-Qrz Pres. 5,8m.;Remate central;;Euro-Design Slide Bco-Qrz;Blanco;5.8;0.0;0.0
510.063.252;Remate central 2 Euro-Design Slide Bco-Nut Pres. 5,8m.;Remate central;;Euro-Design Slide Bco-Nut;Nutmeg;5.8;0.0;0.0
500.313.300;Perfil mosquitero (PVC) Euro-Design Slide Blanco Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Blanco Pres.;;;;5.8;0.0;0.0
510.313.145;Perfil mosquitero (PVC) Euro-Design Slide Mar-Rob/Rob  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Mar-Rob/Rob  Pres.;;;;5.8;0.0;0.0
510.313.146;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Rob  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Rob  Pres.;;;;5.8;0.0;0.0
510.313.147;Perfil mosquitero (PVC) Euro-Design Slide Bco-Rob/Bco  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Bco-Rob/Bco  Pres.;;;;5.8;0.0;0.0
510.313.141;Perfil mosquitero (PVC) Euro-Design Slide Mar-Nog/Nog  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Mar-Nog/Nog  Pres.;;;;5.8;0.0;0.0
510.313.142;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Nog  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Nog  Pres.;;;;5.8;0.0;0.0
510.313.143;Perfil mosquitero (PVC) Euro-Design Slide Bco-Nog/Bco  Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Bco-Nog/Bco  Pres.;;;;5.8;0.0;0.0
510.313.162;Perfil mosquitero (PVC) Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;Perfil mosquitero (PVC) Euro-Design Slide Mar-Ant L/Ant L Pres.;;;;5.8;0.0;0.0
